sample,date,timestamp,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation,Label
4006,9/15/2016,17:20:06,30.43,96,57,67.97,3.37,244.17,2
4007,9/15/2016,17:15:05,30.43,97,57,125.11,12.37,238.79,2
4008,9/15/2016,17:10:05,30.43,97,56,130.01,4.5,266.04,2
4009,9/15/2016,17:05:06,30.44,97,57,74.2,9,153.87,1
4010,9/15/2016,17:00:08,30.44,97,57,41.39,4.5,261.2,2
4011,9/15/2016,16:55:04,30.44,97,56,34.34,4.5,372.3,3
4012,9/15/2016,16:50:06,30.44,97,56,82.81,9,355.46,3
4013,9/15/2016,16:45:05,30.44,95,57,94.88,13.5,161.6,2
4014,9/15/2016,16:40:05,30.44,95,57,98.47,5.62,229.41,2
4015,9/15/2016,16:35:09,30.44,95,58,6.16,6.75,515.89,4
,9/15/2016,16:30:09,30.44,94.5,58,44.65,9,405.35,3
4016,9/15/2016,16:25:06,30.44,94,58,83.14,11.25,294.81,2
4017,9/15/2016,16:20:08,30.44,96,58,0.11,4.5,409.63,3
4018,9/15/2016,16:15:19,30.43,95,57,89.76,5.62,402.45,3
,9/15/2016,16:10:19,30.43,97,57,92.435,8.435,395.975,3
,9/15/2016,16:05:19,30.43,98,57,93.7725,9.8425,392.7375,3
4019,9/15/2016,16:00:09,30.43,99,57,95.11,11.25,389.5,3
4020,9/15/2016,15:55:05,30.43,100,56,156.27,13.5,497.27,4
4021,9/15/2016,15:50:06,30.43,100,56,195.48,5.62,487.44,4
4022,9/15/2016,15:45:05,30.43,101,55,142.55,7.87,389.85,3
4023,9/15/2016,15:40:04,30.43,100,55,120.12,11.25,484.63,4
4024,9/15/2016,15:35:41,30.44,100,54,15.9,5.62,568.24,4
,9/15/2016,15:30:41,30.44,100,54,80.835,6.185,531.3,4
,9/15/2016,15:25:41,30.44,100,54,113.3025,6.4675,512.83,4
,9/15/2016,15:20:41,30.44,100,54,129.53625,6.60875,503.595,4
,9/15/2016,15:15:41,30.44,100,54,137.653125,6.679375,498.9775,4
,9/15/2016,15:10:41,30.44,100,54,141.7115625,6.7146875,496.66875,4
,9/15/2016,15:05:41,30.44,100,54,143.7407813,6.73234375,495.514375,4
4025,9/15/2016,15:00:05,30.44,100,54,145.77,6.75,494.36,4
4026,9/15/2016,14:55:07,30.44,100,54,89.26,7.87,440.79,3
4027,9/15/2016,14:50:05,30.45,99,54,104.72,7.87,506.15,4
4028,9/15/2016,14:45:07,30.44,99,54,141.73,9,322.56,3
4029,9/15/2016,14:40:05,30.45,99,54,131.04,10.12,409.59,3
4030,9/15/2016,14:35:07,30.45,99,54,10.64,5.62,228.19,2
4031,9/15/2016,14:30:10,30.45,99,54,140.21,4.5,278.95,2
4032,9/15/2016,14:25:05,30.45,98,54,95.12,5.62,207.68,2
4033,9/15/2016,14:20:07,30.45,98,55,47.66,4.5,197.67,2
4034,9/15/2016,14:15:04,30.45,97,55,354.65,1.12,234.8,2
4035,9/15/2016,14:10:07,30.45,97,55,16.28,5.62,359.53,3
4036,9/15/2016,14:05:02,30.46,96,56,28.79,7.87,259.01,2
4037,9/15/2016,14:00:06,30.45,94,56,0.13,10.12,175.39,2
4038,9/15/2016,13:55:07,30.46,93,57,35.95,12.37,231.2,2
4039,9/15/2016,13:50:08,30.46,90,57,51.65,2.25,432.2,3
4040,9/15/2016,13:45:06,30.46,90,57,56.64,11.25,348.48,3
4041,9/15/2016,13:40:07,30.46,90,57,131.72,6.75,458.04,3
4042,9/15/2016,13:35:03,30.46,91,56,78.67,5.62,453.36,3
4043,9/15/2016,13:30:07,30.46,92,56,88.88,4.5,597.78,4
4044,9/15/2016,13:25:07,30.46,91,56,70.8,6.75,387.11,3
4045,9/15/2016,13:20:05,30.46,90,57,133.13,9,361.07,3
4046,9/15/2016,13:15:07,30.46,90,57,103.09,12.37,434.32,3
4047,9/15/2016,13:10:03,30.46,88,58,75.01,9,320.35,2
4048,9/15/2016,13:05:03,30.46,89,58,87.81,9,878.57,6
4049,9/15/2016,13:00:30,30.46,86,58,56.46,10.12,434.84,3
4050,9/15/2016,12:55:02,30.47,86,59,38.8,9,1078.33,7
4051,9/15/2016,12:50:04,30.46,84,60,110.78,13.5,1283.7,9
4052,9/15/2016,12:45:03,30.46,83,60,39.61,13.5,917.41,6
4053,9/15/2016,12:40:08,30.47,83,60,0.12,9,1119.79,7
4054,9/15/2016,12:35:04,30.47,84,60,49.05,4.5,1161.83,8
4055,9/15/2016,12:30:04,30.47,84,60,43.98,4.5,1164.28,8
4056,9/15/2016,12:25:05,30.47,83,60,329.87,6.75,1049.95,7
4057,9/15/2016,12:20:07,30.47,83,60,80.81,3.37,1115.32,7
4058,9/15/2016,12:15:09,30.47,83,59,53.96,5.62,798.99,5
4059,9/15/2016,12:10:04,30.48,84,59,41.87,5.62,1224.36,8
4060,9/15/2016,12:05:03,30.48,83,59,38.01,6.75,1286.85,9
4061,9/15/2016,12:00:07,30.47,83,60,90.32,15.75,1131.33,8
4062,9/15/2016,11:55:04,30.47,82,60,71.04,5.62,1052.89,7
4063,9/15/2016,11:50:04,30.48,87,60,71.37,6.75,1190.96,8
4064,9/15/2016,11:45:20,30.48,84,59,169.99,6.75,1171.55,8
4065,9/15/2016,11:40:05,30.48,83,59,89.3,9,376.85,3
4066,9/15/2016,11:35:07,30.48,83,59,165.95,6.75,492.82,4
4067,9/15/2016,11:30:05,30.48,82,58,57.4,4.5,646.14,5
4068,9/15/2016,11:25:08,30.48,82,58,105.31,7.87,767.42,5
4069,9/15/2016,11:20:05,30.48,80,58,121.28,6.75,474.52,3
4070,9/15/2016,11:15:04,30.48,81,59,35.67,4.5,381.66,3
4071,9/15/2016,11:10:05,30.48,78,59,173.42,9,366.98,3
4072,9/15/2016,11:05:04,30.48,79,59,83.83,4.5,484.65,4
4073,9/15/2016,11:00:04,30.48,78,59,146.11,4.5,513.47,4
4074,9/15/2016,10:55:07,30.48,78,59,76.1,15.75,715.05,5
4075,9/15/2016,10:50:05,30.48,79,59,104.48,3.37,705.58,5
4076,9/15/2016,10:45:05,30.48,79,59,52.5,7.87,629.29,4
4077,9/15/2016,10:40:04,30.49,80,59,335.53,2.25,789.73,5
4078,9/15/2016,10:35:06,30.49,83,58,36.84,4.5,1115.47,7
4079,9/15/2016,10:30:07,30.49,81,58,21.36,7.87,851.81,6
4080,9/15/2016,10:25:09,30.49,83,58,334.73,3.37,784.54,5
4130,9/15/2016,10:20:04,30.47,100,54,156.91,4.5,222.66,2
4131,9/15/2016,10:15:05,30.47,100,53,160.47,2.25,220.87,2
4132,9/15/2016,10:10:03,30.47,101,53,158.64,4.5,219.13,2
4133,9/15/2016,10:05:05,30.47,101,53,162.77,4.5,194.96,2
4134,9/15/2016,10:00:03,30.47,101,52,170.77,6.75,150.52,1
4135,9/15/2016,9:55:06,30.47,101,52,187.46,4.5,121.03,1
4136,9/15/2016,9:50:07,30.47,101,52,184.02,4.5,123.14,1
4137,9/15/2016,9:45:02,30.47,101,52,170.67,4.5,145.18,1
4138,9/15/2016,9:40:04,30.47,101,52,159.78,5.62,152.23,1
4139,9/15/2016,9:35:04,30.46,101,52,160.87,9,155.7,1
4140,9/15/2016,9:30:06,30.46,100,51,165.86,6.75,154.53,1
4141,9/15/2016,9:25:12,30.47,100,51,123.9,2.25,131.34,1
4142,9/15/2016,9:20:07,30.47,100,51,135.89,5.62,79.03,1
4143,9/15/2016,9:15:06,30.47,100,51,79.28,1.12,71.63,1
4144,9/15/2016,9:10:05,30.47,100,51,101.23,2.25,50.41,1
4145,9/15/2016,9:05:09,30.47,100,51,70.46,2.25,34.95,1
4146,9/15/2016,9:00:07,30.47,100,51,77.73,3.37,50.43,1
4147,9/15/2016,8:55:04,30.47,100,50,118.96,3.37,35.2,1
4148,9/15/2016,8:50:05,30.46,100,50,143.51,5.62,26.77,1
4149,9/15/2016,8:45:07,30.46,100,50,144.57,3.37,24.66,1
4150,9/15/2016,8:40:07,30.46,99,50,150.13,1.12,23.54,1
4151,9/15/2016,8:35:07,30.46,99,51,138.6,7.87,24.38,1
4152,9/15/2016,8:30:05,30.46,99,51,156.58,6.75,26.02,1
4153,9/15/2016,8:25:05,30.46,99,51,147.58,3.37,33.69,1
4154,9/15/2016,8:20:04,30.45,98,50,106.73,3.37,30.31,1
4155,9/15/2016,8:15:02,30.45,99,50,174.78,1.12,57.84,1
4156,9/15/2016,8:10:05,30.44,99,50,174.78,2.25,73.87,1
4157,9/15/2016,8:05:04,30.44,99,50,174.78,0,92.16,1
4158,9/15/2016,8:00:03,30.43,99,50,174.78,2.25,104.48,1
4159,9/15/2016,7:55:09,30.44,99,49,174.78,2.25,99.69,1
4160,9/15/2016,7:50:06,30.43,99,49,174.78,3.37,91.43,1
4161,9/15/2016,7:45:09,30.43,99,49,174.8,4.5,75.39,1
4162,9/15/2016,7:40:08,30.43,99,49,169.52,4.5,60.86,1
4163,9/15/2016,7:35:07,30.43,99,49,160.87,4.5,58.7,1
4164,9/15/2016,7:30:05,30.43,99,49,158.39,6.75,60.04,1
4165,9/15/2016,7:25:05,30.43,98,48,160.59,3.37,55.36,1
4166,9/15/2016,7:20:05,30.44,98,48,157.95,5.62,45.97,1
4167,9/15/2016,7:15:02,30.44,98,48,156.05,4.5,37.97,1
4168,9/15/2016,7:10:05,30.44,98,48,165.93,3.37,38.27,1
4169,9/15/2016,7:05:03,30.43,98,48,176.43,4.5,42.49,1
4170,9/15/2016,7:00:07,30.43,98,48,153.23,3.37,39.53,1
4171,9/15/2016,6:55:06,30.43,98,48,167.01,3.37,29.49,1
4172,9/15/2016,6:50:05,30.43,98,48,168.15,2.25,21.06,1
4173,9/15/2016,6:45:05,30.43,99,48,166.67,3.37,14.5,1
4174,9/15/2016,6:40:06,30.43,99,49,163.34,3.37,9.66,1
4175,9/15/2016,6:35:06,30.43,99,48,154.3,4.5,7.49,1
4176,9/15/2016,6:30:08,30.43,100,48,172.66,3.37,5.9,1
4177,9/15/2016,6:25:04,30.43,100,48,185.63,5.62,4.16,1
4178,9/15/2016,6:20:05,30.43,100,48,179.98,4.5,2.6,1
4179,9/15/2016,6:15:04,30.42,99,48,96.42,3.37,1.97,1
4180,9/15/2016,6:10:08,30.42,99,48,165.21,2.25,2.05,1
4181,9/15/2016,6:05:03,30.41,99,48,165.21,2.25,1.44,1
4182,9/15/2016,6:00:04,30.41,99,48,165.19,4.5,1.26,1
4183,9/15/2016,5:55:05,30.41,99,48,165.21,5.62,1.21,1
4184,9/15/2016,5:50:03,30.41,99,48,184.22,3.37,1.23,1
4185,9/15/2016,5:45:07,30.4,99,48,184.45,4.5,1.25,1
4186,9/15/2016,5:40:05,30.4,99,48,182.71,2.25,1.24,1
4187,9/15/2016,5:35:07,30.41,99,48,182.71,2.25,1.21,1
4188,9/15/2016,5:30:04,30.41,99,48,188.36,4.5,1.21,1
4189,9/15/2016,5:25:04,30.41,99,49,186.11,4.5,1.21,1
4190,9/15/2016,5:20:04,30.41,99,49,191.09,6.75,1.27,1
4191,9/15/2016,5:15:04,30.41,99,49,192.91,5.62,1.22,1
4192,9/15/2016,5:10:06,30.41,99,49,181.38,4.5,1.26,1
4193,9/15/2016,5:05:09,30.42,99,49,163.88,2.25,1.21,1
4194,9/15/2016,5:00:05,30.42,99,49,157,4.5,1.2,1
4195,9/15/2016,4:55:11,30.43,98,49,157.85,1.12,1.25,1
4196,9/15/2016,4:50:08,30.43,98,49,126.86,3.37,1.25,1
4197,9/15/2016,4:45:06,30.42,98,49,52.56,1.12,1.23,1
4198,9/15/2016,4:40:07,30.42,98,49,62.09,2.25,1.22,1
4199,9/15/2016,4:35:04,30.41,98,48,336.55,2.25,1.22,1
4200,9/15/2016,4:30:06,30.41,98,48,336.55,0,1.2,1
4201,9/15/2016,4:25:04,30.41,97,48,178.39,3.37,1.2,1
4202,9/15/2016,4:20:06,30.4,97,48,178.48,4.5,1.22,1
4203,9/15/2016,4:15:04,30.4,97,48,179.85,6.75,1.2,1
4204,9/15/2016,4:10:04,30.41,97,49,181.12,5.62,1.24,1
4205,9/15/2016,4:05:03,30.41,96,49,166.31,4.5,1.21,1
4206,9/15/2016,4:00:03,30.42,96,49,108.02,4.5,1.21,1
4207,9/15/2016,3:55:06,30.42,93,49,145.25,2.25,1.21,1
4208,9/15/2016,3:50:04,30.41,92,49,122.89,1.12,1.25,1
4209,9/15/2016,3:45:08,30.41,93,49,37.62,1.12,1.27,1
4210,9/15/2016,3:40:04,30.41,94,49,37.62,2.25,1.23,1
4211,9/15/2016,3:35:06,30.4,95,48,37.21,4.5,1.22,1
4212,9/15/2016,3:30:03,30.4,94,48,168.34,3.37,1.25,1
4213,9/15/2016,3:25:02,30.4,94,48,177.22,4.5,1.24,1
4214,9/15/2016,3:20:07,30.4,95,48,180.99,5.62,1.24,1
4215,9/15/2016,3:15:05,30.4,95,48,185.32,5.62,1.22,1
4216,9/15/2016,3:10:08,30.4,96,48,193.65,6.75,1.21,1
4217,9/15/2016,3:05:12,30.4,97,48,192.7,11.25,1.2,1
4218,9/15/2016,3:00:09,30.4,97,48,202.07,9,1.24,1
4219,9/15/2016,2:55:05,30.41,98,48,212.35,9,1.22,1
4220,9/15/2016,2:50:05,30.41,98,48,211.64,6.75,1.24,1
4221,9/15/2016,2:45:05,30.41,99,49,211.57,6.75,1.22,1
4222,9/15/2016,2:40:06,30.42,100,49,204.91,6.75,1.21,1
4223,9/15/2016,2:35:05,30.43,100,49,217.18,3.37,1.24,1
4224,9/15/2016,2:30:06,30.43,100,49,214.6,4.5,1.22,1
4225,9/15/2016,2:25:04,30.43,100,50,230.27,4.5,1.24,1
4226,9/15/2016,2:20:08,30.43,100,50,227.6,3.37,1.23,1
4227,9/15/2016,2:15:04,30.43,101,50,208.97,4.5,1.23,1
4228,9/15/2016,2:10:07,30.44,100,49,208.97,2.25,1.23,1
4229,9/15/2016,2:05:09,30.44,100,49,208.97,0,1.25,1
4230,9/15/2016,2:00:06,30.43,100,48,208.97,0,1.23,1
4231,9/15/2016,1:55:08,30.43,99,48,208.97,3.37,1.26,1
4232,9/15/2016,1:50:07,30.43,99,48,208.97,4.5,1.23,1
4233,9/15/2016,1:45:06,30.43,99,48,208.97,4.5,1.23,1
4234,9/15/2016,1:40:04,30.42,99,48,208.98,4.5,1.24,1
4235,9/15/2016,1:35:05,30.42,99,48,208.97,5.62,1.23,1
4236,9/15/2016,1:30:05,30.42,99,48,211.55,5.62,1.22,1
4237,9/15/2016,1:25:06,30.42,99,48,215.39,5.62,1.21,1
4238,9/15/2016,1:20:06,30.43,98,48,215.45,4.5,1.25,1
4239,9/15/2016,1:15:04,30.43,98,48,215.5,3.37,1.22,1
4240,9/15/2016,1:10:08,30.43,97,48,215.46,4.5,1.23,1
4241,9/15/2016,1:05:03,30.43,97,48,215.45,4.5,1.23,1
4242,9/15/2016,1:00:05,30.43,96,48,221.73,4.5,1.22,1
,9/15/2016,0:55:05,30.43,96,48,221.73,4.5,1.22,1
4243,9/15/2016,0:50:05,30.43,96,49,283.2,3.37,1.21,1
4244,9/15/2016,0:45:07,30.44,96,49,283.21,2.25,1.23,1
4244,9/15/2016,0:40:07,30.44,96,49,283.21,2.25,1.23,1
4245,9/15/2016,0:35:06,30.44,96,49,283.21,3.37,1.24,1
4246,9/15/2016,0:30:05,30.44,96,49,283.21,2.25,1.23,1
4247,9/15/2016,0:25:05,30.44,95,49,283.23,3.37,1.24,1
4248,9/15/2016,0:20:08,30.44,96,49,283.23,2.25,1.25,1
4249,9/15/2016,0:15:09,30.44,97,50,284.56,2.25,1.23,1
4249,9/15/2016,0:10:09,30.44,97,50,284.56,2.25,1.23,1
4250,9/15/2016,0:05:03,30.44,96,50,284.56,1.12,1.24,1
4251,9/15/2016,0:00:09,30.44,95,51,284.57,3.37,1.26,1
4252,9/14/2016,23:55:10,30.44,94,51,302.86,3.37,1.24,1
4253,9/14/2016,23:50:08,30.44,94,51,235.21,4.5,1.27,1
4254,9/14/2016,23:45:07,30.45,95,50,233.29,4.5,1.25,1
4255,9/14/2016,23:40:05,30.44,95,50,231.93,3.37,1.23,1
4256,9/14/2016,23:35:02,30.45,95,50,207.41,5.62,1.21,1
4257,9/14/2016,23:30:05,30.45,96,50,191.18,7.87,1.25,1
4258,9/14/2016,23:25:09,30.45,98,50,195.17,6.75,1.23,1
4259,9/14/2016,23:20:07,30.45,99,50,188.27,10.12,1.24,1
4260,9/14/2016,23:15:06,30.45,100,50,192.18,11.25,1.21,1
4261,9/14/2016,23:10:06,30.45,100,50,187.99,6.75,1.23,1
4262,9/14/2016,23:05:07,30.46,101,51,118.38,2.25,1.22,1
4263,9/14/2016,23:00:11,30.46,101,51,76.56,4.5,1.23,1
4264,9/14/2016,22:55:03,30.46,100,51,140.53,3.37,1.23,1
4265,9/14/2016,22:50:04,30.46,101,51,47.29,3.37,1.21,1
4266,9/14/2016,22:45:08,30.46,100,51,60.35,1.12,1.23,1
4267,9/14/2016,22:40:05,30.46,100,51,101.41,2.25,1.24,1
4268,9/14/2016,22:35:05,30.47,100,51,90.33,2.25,1.24,1
4269,9/14/2016,22:30:05,30.47,100,51,107.21,1.12,1.25,1
4270,9/14/2016,22:25:05,30.46,100,51,136.2,3.37,1.22,1
4271,9/14/2016,22:20:02,30.46,100,51,138.78,3.37,1.24,1
4272,9/14/2016,22:15:03,30.46,100,51,155.4,3.37,1.26,1
4273,9/14/2016,22:10:04,30.46,100,51,154.33,3.37,1.24,1
4274,9/14/2016,22:05:05,30.46,100,51,148.11,2.25,1.22,1
4275,9/14/2016,22:00:07,30.46,100,51,80.01,1.12,1.22,1
4276,9/14/2016,21:55:06,30.46,99,51,57.01,2.25,1.25,1
4277,9/14/2016,21:50:07,30.46,99,51,67.4,1.12,1.24,1
4278,9/14/2016,21:45:08,30.46,99,52,40.52,1.12,1.27,1
4279,9/14/2016,21:40:07,30.46,99,52,72.12,4.5,1.24,1
4280,9/14/2016,21:35:02,30.46,99,52,36.3,3.37,1.25,1
4281,9/14/2016,21:30:07,30.46,99,52,116.87,2.25,1.23,1
4282,9/14/2016,21:25:04,30.46,99,52,71.6,4.5,1.23,1
,9/14/2016,21:20:04,30.46,99,52,119.86,3.37,1.22,1
4283,9/14/2016,21:15:05,30.46,99,52,119.86,3.37,1.22,1
4284,9/14/2016,21:10:23,30.46,99,52,125.4,6.75,1.22,1
4285,9/14/2016,21:05:03,30.46,99,51,122.14,7.87,1.18,1
4286,9/14/2016,21:00:08,30.46,99,51,111.07,5.62,1.26,1
4287,9/14/2016,20:55:04,30.46,100,51,121.78,3.37,1.27,1
4288,9/14/2016,20:50:04,30.46,100,51,162.64,3.37,1.26,1
4289,9/14/2016,20:45:03,30.46,100,51,148.88,4.5,1.24,1
4290,9/14/2016,20:40:08,30.46,100,51,144.3,4.5,1.25,1
4291,9/14/2016,20:35:06,30.46,100,51,121.83,3.37,1.21,1
4292,9/14/2016,20:30:08,30.46,100,51,103.09,3.37,1.25,1
4293,9/14/2016,20:25:05,30.46,100,51,114.18,3.37,1.23,1
4294,9/14/2016,20:20:04,30.46,100,51,116.04,5.62,1.23,1
4295,9/14/2016,20:15:09,30.46,100,50,137.76,3.37,1.24,1
4296,9/14/2016,20:10:03,30.45,101,50,175.17,5.62,1.21,1
4297,9/14/2016,20:05:02,30.45,101,50,178.32,5.62,1.23,1
4298,9/14/2016,20:00:05,30.45,101,50,136.29,10.12,1.19,1
4299,9/14/2016,19:55:07,30.45,101,50,161.73,10.12,1.25,1
4300,9/14/2016,19:50:03,30.45,101,50,150.23,11.25,1.25,1
4301,9/14/2016,19:45:02,30.45,101,50,158.11,11.25,1.24,1
4302,9/14/2016,19:40:06,30.45,101,50,159.28,7.87,1.25,1
4303,9/14/2016,19:35:03,30.45,101,50,177.56,6.75,1.69,1
4304,9/14/2016,19:30:07,30.44,101,50,167.18,14.62,1.76,1
4305,9/14/2016,19:25:04,30.44,101,50,161.86,3.37,1.78,1
4306,9/14/2016,19:20:07,30.44,101,50,120.68,7.87,1.61,1
4307,9/14/2016,19:15:08,30.44,100,50,64.2,6.75,1.68,1
4308,9/14/2016,19:10:01,30.43,100,50,144.46,2.25,1.59,1
4309,9/14/2016,19:05:02,30.43,100,50,88.68,7.87,1.62,1
4310,9/14/2016,19:00:04,30.43,100,51,176.3,3.37,1.62,1
4311,9/14/2016,18:55:07,30.43,100,51,65.58,6.75,1.76,1
4312,9/14/2016,18:50:04,30.42,99,51,84.42,7.87,1.76,1
4313,9/14/2016,18:45:05,30.42,100,52,342.77,4.5,1.77,1
4314,9/14/2016,18:40:07,30.42,100,54,90.11,14.62,1.82,1
4315,9/14/2016,18:35:05,30.42,100,54,0.6,3.37,1.78,1
4316,9/14/2016,18:30:07,30.42,100,55,323,3.37,1.73,1
4317,9/14/2016,18:25:10,30.42,100,55,18.33,3.37,2.55,1
4318,9/14/2016,18:20:03,30.41,100,54,37.74,4.5,5.14,1
4319,9/14/2016,18:15:03,30.41,100,55,46.11,5.62,8.54,1
4320,9/14/2016,18:10:09,30.41,100,55,35.4,4.5,10.68,1
4321,9/14/2016,18:05:02,30.41,99,55,20.28,2.25,8.42,1
4322,9/14/2016,18:00:07,30.41,99,55,10.35,3.37,5.48,1
4323,9/14/2016,17:55:12,30.41,99,55,2.87,5.62,5.49,1
4324,9/14/2016,17:50:03,30.41,99,55,19.9,3.37,6.22,1
4325,9/14/2016,17:45:08,30.41,98,55,0.66,2.25,20.99,1
4326,9/14/2016,17:40:07,30.41,98,55,29.85,1.12,19.91,1
4327,9/14/2016,17:35:04,30.4,98,56,0.74,2.25,25.06,1
4328,9/14/2016,17:30:09,30.4,97,56,32.96,2.25,66.82,1
4329,9/14/2016,17:25:04,30.4,97,56,2.77,2.25,87.17,1
4330,9/14/2016,17:20:07,30.4,97,57,25.68,2.25,76.73,1
4331,9/14/2016,17:15:06,30.4,95,57,4.24,4.5,62.82,1
4332,9/14/2016,17:10:06,30.4,94,57,7.58,3.37,81.58,1
4333,9/14/2016,17:05:09,30.4,95,57,15.19,3.37,101.78,1
4334,9/14/2016,17:00:06,30.4,97,57,6.74,3.37,117.44,1
4335,9/14/2016,16:55:06,30.4,98,57,9.42,5.62,389.4,3
4336,9/14/2016,16:50:07,30.4,98,56,7.23,0,417.02,3
4337,9/14/2016,16:45:03,30.4,99,56,7.61,2.25,195.95,2
4338,9/14/2016,16:40:05,30.4,99,56,12.07,3.37,569.58,4
4339,9/14/2016,16:35:02,30.4,99,56,314.15,0,538.92,4
4340,9/14/2016,16:30:09,30.4,99,55,314.09,2.25,241.36,2
4341,9/14/2016,16:25:09,30.4,99,55,314.55,2.25,155.67,1
4342,9/14/2016,16:20:18,30.41,99,55,0.88,0,133.7,1
4343,9/14/2016,16:15:03,30.41,99,55,0.76,2.25,95.32,1
4344,9/14/2016,16:10:03,30.41,99,55,336.08,4.5,93.18,1
4345,9/14/2016,16:05:08,30.41,99,56,24.62,4.5,38.99,1
4346,9/14/2016,16:00:06,30.41,98,56,0.49,10.12,52.02,1
4347,9/14/2016,15:55:03,30.41,98,56,24.22,5.62,84.93,1
4348,9/14/2016,15:50:05,30.41,98,57,0.45,4.5,48.33,1
4349,9/14/2016,15:45:09,30.41,98,57,336.5,3.37,68.72,1
4350,9/14/2016,15:40:04,30.41,98,57,12.39,6.75,187.42,2
4351,9/14/2016,15:35:07,30.41,99,58,41.57,4.5,403.24,3
4352,9/14/2016,15:30:05,30.41,99,57,50.76,5.62,735.57,5
4353,9/14/2016,15:25:07,30.41,99,57,102.54,3.37,467.27,3
4354,9/14/2016,15:20:03,30.41,99,57,39.92,4.5,532.63,4
4355,9/14/2016,15:15:05,30.41,98,56,73.41,3.37,635.68,4
4356,9/14/2016,15:10:02,30.41,98,56,73.06,3.37,309.27,2
4357,9/14/2016,15:05:11,30.41,98,56,33.37,1.12,170.04,2
4358,9/14/2016,15:00:08,30.41,97,56,34.6,1.12,173.89,2
4359,9/14/2016,14:55:03,30.41,97,56,5.02,4.5,222.28,2
4360,9/14/2016,14:50:05,30.41,94,55,309.61,3.37,266.39,2
4361,9/14/2016,14:45:08,30.41,95,55,307.38,2.25,310.44,2
4362,9/14/2016,14:40:02,30.41,95,56,297.94,6.75,197.65,2
4363,9/14/2016,14:35:08,30.42,91,56,259.58,12.37,82.98,1
4364,9/14/2016,14:30:06,30.41,83,57,244.62,13.5,47.99,1
4365,9/14/2016,14:25:09,30.41,76,59,234.36,20.25,33.94,1
4366,9/14/2016,14:20:08,30.41,74,60,198.85,10.12,44.94,1
4367,9/14/2016,14:15:07,30.4,79,60,104.06,5.62,93.91,1
4368,9/14/2016,14:10:09,30.4,83,61,23.06,6.75,158.42,1
4369,9/14/2016,14:05:03,30.41,81,61,36.54,10.12,239.88,2
4370,9/14/2016,14:00:07,30.41,78,62,137.92,1.12,425.46,3
4371,9/14/2016,13:55:03,30.41,89,61,183.51,5.62,416.18,3
4372,9/14/2016,13:50:05,30.41,89,60,178.65,5.62,528.74,4
4373,9/14/2016,13:45:12,30.42,83,60,157.22,2.25,363.22,3
4374,9/14/2016,13:40:05,30.42,84,61,125.42,7.87,243.46,2
4375,9/14/2016,13:35:09,30.42,75,61,99.21,9,185.26,2
4376,9/14/2016,13:30:07,30.42,78,62,335.79,12.37,127.26,1
4377,9/14/2016,13:25:04,30.42,68,65,358.94,11.25,148.34,1
4378,9/14/2016,13:20:06,30.43,59,67,142.24,3.37,228.88,2
4379,9/14/2016,13:15:08,30.43,53,68,90.98,3.37,157.83,1
4380,9/14/2016,13:10:06,30.43,52,70,140.84,7.87,194.26,2
4381,9/14/2016,13:05:06,30.43,52,70,176.46,3.37,306.41,2
4382,9/14/2016,13:00:07,30.43,55,69,192.55,2.25,831.5,6
4383,9/14/2016,12:55:06,30.43,59,68,186.9,11.25,529.63,4
4384,9/14/2016,12:50:06,30.44,63,65,202.69,9,1242.36,8
4385,9/14/2016,12:45:03,30.44,65,65,193.5,9,360.84,3
4386,9/14/2016,12:40:03,30.44,65,66,189.51,9,316.55,2
4387,9/14/2016,12:35:04,30.44,69,66,173.68,12.37,349.34,3
4388,9/14/2016,12:30:05,30.44,63,66,181.48,10.12,356.6,3
4389,9/14/2016,12:25:05,30.44,66,65,155.13,9,479.49,3
4390,9/14/2016,12:20:03,30.45,70,63,193.64,5.62,335.95,3
4391,9/14/2016,12:15:04,30.44,76,60,135.02,5.62,1266.25,8
4392,9/14/2016,12:10:04,30.44,77,60,98.87,3.37,369.96,3
4393,9/14/2016,12:05:02,30.45,77,59,17.59,5.62,323.57,3
4394,9/14/2016,12:00:05,30.45,79,59,29.11,7.87,310.68,2
4395,9/14/2016,11:55:03,30.45,79,59,25.62,9,290.47,2
4396,9/14/2016,11:50:05,30.45,79,59,69.34,9,290.99,2
4397,9/14/2016,11:45:06,30.45,78,59,11.91,9,920.08,6
4398,9/14/2016,11:40:07,30.45,79,59,15.03,4.5,450.3,3
4399,9/14/2016,11:35:05,30.45,78,59,13.93,4.5,427.93,3
4400,9/14/2016,11:30:06,30.46,80,59,43.9,5.62,419.4,3
4401,9/14/2016,11:25:04,30.46,78,59,44.89,7.87,383.85,3
4402,9/14/2016,11:20:07,30.46,80,59,17.66,5.62,315.09,2
4403,9/14/2016,11:15:07,30.46,79,59,39.27,5.62,387.65,3
4404,9/14/2016,11:10:06,30.46,79,59,1.64,9,866.59,6
4405,9/14/2016,11:05:05,30.46,78,60,30.32,9,472.19,3
4406,9/14/2016,11:00:03,30.46,74,60,16.63,4.5,345.65,3
4407,9/14/2016,10:55:03,30.46,76,60,88.41,5.62,357.78,3
4408,9/14/2016,10:50:05,30.46,77,59,51.22,7.87,1118.74,7
4409,9/14/2016,10:45:04,30.46,78,58,14.49,6.75,1072.53,7
